userid,groupid
29565390,1
29565509,3
29565510,4
29566358,4
29568575,5
29568673,7
29568736,1
29568827,3
29568834,4
29569379,1
29570045,1
29570210,1
29571298,4
29571470,4
29571608,1
29571853,4
29571863,3
29571899,7
29571906,4
29571932,4
29572113,5
29572831,0
29572925,1
29574910,5
29576608,1
29576649,7
29577322,1
29577784,3
29577815,7
29577824,3
29579116,7
29579266,1
29579782,5
29579869,1
29579886,7
29580250,4
29580524,7
29582586,7
29582597,4
29582887,7
29582929,1
29585191,7
29585299,7
29585400,5
29586363,1
29586825,7
29587802,7
29588137,3
29588157,7
29588342,1
29588670,1
29589737,1
29591293,5
29591338,3
29593834,7
29593852,4
29594497,3
29594555,1
29594572,3
29594686,3
29596799,1
29596897,1
29600264,1
29600420,5
29600732,1
29601674,3
29602113,7
29602153,1
29602377,7
29602585,7
29602613,1
29603083,1
29603562,4
29604932,4
29605516,3
29606099,1
29606436,1
29606599,3
29608577,3
29608963,1
29610813,4
29611326,7
29613037,7
29613269,1
29613277,7
29614256,7
29614914,1
29615061,3
29616148,4
29617620,7
29617708,7
29617817,1
29617855,5
29617867,1
29617880,1
29618040,4
29618058,7
29618482,5
29618693,7
29619692,7
29619846,7
29619949,1
29620655,0
29620811,1
29621248,3
29622354,4
29623391,1
29623502,4
29623563,7
29623621,1
29623664,3
29624198,7
29627090,1
29629898,3
29630409,4
29630665,4
29631928,3
29632200,4
29632640,7
29632878,7
29633042,1
29634337,7
29635003,7
29635046,1
29637327,5
29638464,1
29640971,7
29641359,7
29642727,1
29644616,5
29644715,4
29645063,4
29645204,7
29645289,1
29645653,4
29645701,3
29645949,4
29646166,7
29646858,3
29647489,1
29650401,3
29651396,3
29651851,1
29652346,3
29652440,5
29654866,3
29655055,4
29656545,1
29657881,1
29658005,5
29658047,4
29658056,5
29659610,1
29660009,5
29661032,5
29661461,4
29662654,7
29662951,6
29663177,4
29666360,7
29666791,5
29667412,1
29669496,3
29673148,1
29674090,7
29675512,3
29675534,7
29675603,1
29676161,7
29676941,7
29677655,7
29680972,7
29684532,4
29686366,0
29687179,7
29687875,7
29688287,3
29690523,7
29692164,1
29694819,4
29701544,1
29703234,5
29705832,4
29706389,7
29708335,1
29708785,3
29709187,7
29709328,1
29709811,0
29709834,5
29710290,1
29710330,7
29710391,1
29710689,1
29713452,1
29714574,7
29714620,3
29715617,7
29716546,4
29716666,7
29717632,7
29718011,4
29718112,7
29718656,7
29720224,1
29721514,1
29722356,1
29724729,5
29725105,5
29725629,7
29726354,0
29726358,1
29726904,7
29728896,1
29728961,1
29729081,4
29729141,5
29729406,1
29729855,7
29730046,7
29730326,5
29730765,1
29731179,5
29731849,4
29731880,7
29732070,7
29732538,7
29734125,1
29735047,7
29737351,0
29738255,1
29738311,1
29738640,0
29739863,4
29740072,5
29741088,1
29744771,4
29745858,1
29746718,4
29746808,4
29747168,3
29748748,7
29749233,7
29753757,7
29755209,7
29755290,7
29757024,6
29757032,1
29758838,1
29759438,5
29760129,7
29760474,7
29760585,4
29761364,7
29761371,1
29762053,1
29765428,7
29765810,1
29766375,3
29766380,1
29766707,7
29767180,7
29767429,1
29767490,7
29768404,7
29768698,1
29768728,4
29769164,7
29770286,4
29770793,4
29775078,5
29777602,7
29777958,1
29778103,7
29778106,1
29778134,1
29778138,4
29780687,1
29780884,5
29781093,4
29781099,4
29787079,5
29787632,1
29787885,7
29788797,4
29789212,7
29790954,3
29791478,1
29792875,4
29793909,3
29794577,4
29794658,7
29794782,5
29795880,7
29796493,7
29797012,5
29797246,7
29797517,1
29799830,1
29799840,4
29800261,1
29800356,5
29800912,7
29801640,3
29801665,1
29802578,1
29802653,3
29804648,3
29805508,4
29805949,3
29806540,1
29806590,1
29806631,1
29806710,3
29807154,7
29807907,7
29809715,7
29809823,1
29810341,1
29810405,3
29810630,1
29812476,4
29812686,7
29813886,5
29814036,1
29814898,3
29815232,3
29815278,1
29815658,5
29815921,5
29816408,1
29818286,7
29819182,5
29822883,1
29823174,1
29824635,4
29824909,1
29825924,7
29826229,5
29828034,3
29828098,5
29829108,1
29829116,1
29830305,7
29831676,5
29833056,1
29833837,7
29837797,3
29839175,1
29839560,7
29839612,5
29839654,5
29839940,1
29840833,3
29840963,1
29841132,1
29846199,5
29847074,1
29850416,4
29850922,5
29853606,5
29854762,5
29857577,7
29858545,7
29859162,5
29860309,5
29860747,4
29861125,7
29861377,1
29861504,6
29863220,1
29864256,7
29864321,5
29865318,5
29866383,5
29866543,7
29866688,7
29868012,1
29869797,1
29871171,1
29871729,4
29872423,1
29873172,7
29873381,6
29874025,5
29874110,5
29874700,1
29875445,3
29877192,1
29877529,7
29878985,4
29879628,3
29880174,1
29880497,3
29880898,4
29881970,4
29883360,4
29886822,1
29886829,0
29887653,4
29887663,7
29888033,7
29888553,7
29888894,3
29889003,7
29889755,1
29890738,4
29891061,5
29892708,7
29892912,4
29894026,3
29894091,3
29894127,4
29894404,0
29894927,1
29894950,7
29895610,6
29896514,3
29897462,3
29898487,1
29898662,4
29899714,7
29900030,7
29901686,1
29902700,3
29903258,3
29904003,1
29904415,1
29905405,3
29906810,7
29907285,7
29907622,1
29908049,7
29910852,3
29911736,7
29912079,1
29912169,7
29912170,7
29912528,4
29912581,7
29912694,1
29912784,1
29912857,7
29913495,4
29914229,3
29921485,1
29921729,5
29921789,7
29921986,1
29922001,1
29922296,4
29927319,4
29927794,3
29927881,4
29928656,0
29929774,1
29930389,1
29931093,7
29931138,1
29931800,7
29936253,5
29936412,3
29936444,4
29937040,4
29938148,4
29940105,0
29940163,4
29940911,1
29942899,7
29943246,7
29945657,7
29946076,7
29950932,7
29954747,5
29954826,1
29955509,1
29955566,1
29956254,6
29957133,7
29957580,7
29959770,3
29960169,7
29961128,4
29961734,4
29967655,1
29968673,4
29968879,4
29971426,7
29973965,3
29974131,4
29975459,7
29976469,7
29980662,1
29982211,7
29983086,5
29985394,1
29986646,1
29988982,7
29995262,4
29996189,1
30001743,1
30008547,7
30008735,0
30011365,1
30011946,5
30012210,4
30012291,1
30012898,5
30015557,3
30018234,5
30019374,1
30019895,4
30020424,3
30020905,4
30024248,1
30024744,7
30026495,1
30027278,1
30027539,1
30028829,1
30030406,3
30030438,5
30030575,6
30035310,7
30036801,7
30036821,4
30037191,6
30037982,3
30041913,4
30046776,3
30050943,7
30054980,4
30058893,7
30061374,4
30063881,7
30065505,7
30066410,4
30067752,1
30072963,4
30073331,7
30076515,7
30076697,1
30077588,7
30077868,1
30077922,7
30077967,1
30079427,5
30081122,7
30081192,5
30081252,1
30081387,7
30082510,5
30083190,7
30087438,3
30087538,3
30087561,1
30087974,5
30088489,5
30088589,1
30088916,5
30092502,4
30092858,1
30097796,5
30098162,7
30098841,1
30099146,4
30099339,7
30099744,3
30100104,4
30100953,7
30101474,7
30101863,1
30101940,7
30102141,3
30104908,4
30105217,7
30106716,7
30107430,7
30108071,1
30108798,1
30108894,5
30109212,4
30109319,3
30109641,7
30109873,1
30110590,1
30111046,4
30111048,3
30111055,4
30111087,4
30111088,4
30111095,4
30111220,3
30111558,1
30111616,7
30112097,7
30113187,4
30113676,1
30114447,7
30115295,1
30116203,7
30117439,4
30118565,1
30118740,3
30118984,7
30119334,7
30119388,4
30120734,7
30121922,3
30124826,5
30125861,1
30126950,1
30127150,5
30127173,0
30128909,3
30129151,7
30129526,3
30129693,5
30130821,4
30132908,5
30133858,1
30134067,5
30134148,7
30134342,4
30134888,5
30137930,8
30138080,4
30138201,5
30138316,5
30139409,3
30139973,4
30140003,7
30140579,4
30140601,4
30141160,7
30141426,0
30141915,3
30142190,3
30142198,6
30142255,1
30142785,3
30144009,3
30144692,0
30145281,7
30146188,1
30146300,1
30146860,1
30147597,1
30149846,3
30150794,3
30153206,5
30154842,1
30156860,1
30159221,7
30159391,7
30161306,0
30162244,7
30162789,1
30163415,1
30165180,3
30167342,4
30167367,4
30167538,4
30168427,5
30168879,7
30169473,5
30170328,1
30170679,1
30171108,1
30171493,1
30171620,0
30179677,1
30179992,0
30180048,1
30181114,1
30182098,3
30182815,5
30183010,1
30183307,4
30183441,3
30183972,7
30184761,7
30185148,5
30185213,4
30185256,1
30185703,1
30186880,4
30186932,1
30188385,4
30188761,3
30189705,7
30190271,1
30190340,0
30190378,4
30190502,1
30190551,4
30190829,7
30191290,3
30191680,1
30193505,7
30194525,4
30195163,5
30195486,7
30196673,7
30198587,7
30200842,0
30202379,5
30204067,3
30204169,4
30204984,4
30205020,7
30207616,1
30209044,1
30209878,1
30210807,3
30211156,5
30212513,1
30212807,1
30213242,7
30213510,5
30214293,7
30217456,1
30219864,1
30228525,4
30231101,4
30231224,1
30231254,1
30241078,7
30242153,7
30242671,4
30244630,7
30248440,7
30251908,4
30253920,5
30257728,5
30259306,7
30264317,1
30265340,1
30268922,4
30273566,7
30276023,1
30282477,3
30296050,5
30296913,1
30297548,1
30298042,4
30298220,4
30298534,3
30300115,7
30300509,4
30301617,5
30302744,3
30302982,1
30310728,1
30311674,3
30311676,1
30311734,1
30312003,1
30312982,1
30313095,1
30318563,1
30318719,7
30318765,7
30318873,1
30319620,7
30319879,7
30322198,3
30324877,1
30326716,7
30327670,5
30329757,0
30329898,1
30332477,1
30335011,4
30338123,7
30339930,3
30344661,1
30345077,5
30346718,5
30346924,4
30349529,4
30351498,7
30351604,5
30352606,1
30356418,1
30357461,7
30357903,5
30357928,7
30358505,1
30360625,3
30362578,7
30362968,1
30363606,3
30366279,1
30366687,7
30367422,1
30368004,4
30369821,4
30370062,1
30374963,4
30376186,4
30376972,7
30379130,4
30380309,7
30380714,7
30380791,4
30380867,7
30381278,4
30381710,3
30382789,0
30382959,4
30383065,5
30383937,4
30384962,7
30385261,2
30385301,1
30385637,3
30386048,1
30390432,3
30390616,7
30392272,7
30393601,5
30393828,1
30393833,4
30395064,1
30395252,3
30396126,4
30396218,3
30400295,1
30400648,7
30402789,1
30403483,4
30408203,1
30412862,6
30413158,1
30413884,5
30414680,5
30415031,4
30416007,7
30417215,5
30422139,7
30423236,1
30424817,4
30425165,4
30426193,3
30426241,1
30426391,0
30428955,7
30429216,7
30431452,4
30432757,7
30433113,4
30433277,1
30436290,4
30437067,7
30437101,3
30437727,5
30438109,3
30439026,7
30439685,0
30439885,4
30440555,0
30440688,3
30441457,3
30442593,1
30447401,5
30447783,5
30449756,7
30451023,5
30455289,7
30460457,3
30460782,1
30461843,1
30464209,3
30467360,7
30467996,7
30468753,7
30470037,1
30472205,5
30474071,3
30477075,4
30477518,5
30479928,5
30480688,7
30481328,4
30482320,4
30482780,1
30483408,4
30485410,7
30486800,5
30490278,7
30491763,3
30492788,7
30495368,3
30496828,7
30497521,1
30498635,7
30505811,1
30505822,5
30507605,7
30508055,3
30508887,5
30509923,1
30510266,3
30510435,7
30511731,1
30512965,3
30513717,4
30515327,3
30515647,1
30517523,4
30518645,1
30522841,4
30523247,7
30525123,5
30528068,3
30529790,1
30529950,7
30531601,1
30531993,1
30532148,7
30532308,1
30533449,1
30534601,7
30535334,4
30536165,5
30536876,5
30537089,5
30544167,4
30544420,5
30544962,5
30545313,1
30545496,4
30548503,1
30548832,0
30550314,7
30550385,5
30550726,0
30555624,8
30555627,7
30555796,1
30557847,7
30560190,4
30561462,3
30561914,4
30562548,4
30564738,3
30567535,5
30568488,1
30570238,7
30573198,3
30573549,7
30573628,1
30574248,7
30575049,1
30576899,1
30577413,7
30577813,5
30577939,1
30578774,3
30580838,5
30580932,7
30581435,7
30582036,0
30584104,1
30585320,1
30586333,4
30586895,4
30587274,5
30587531,3
30588862,5
30589368,5
30590743,7
30590797,7
30593960,7
30594776,1
30596407,4
30598127,7
30598600,1
30599899,7
30599973,7
30600783,1
30603745,4
30604052,4
30606256,7
30607680,1
30608480,3
30609076,4
30611002,5
30611569,0
30611671,7
30612987,7
30613820,7
30613967,3
30614025,5
30614350,7
30614488,1
30614790,3
30615146,5
30617268,5
30617488,5
30617506,5
30618070,3
30618411,4
30618781,4
30624061,5
30624763,5
30626136,1
30626316,7
30626568,1
30626677,7
30626870,4
30627133,3
30627362,7
30628037,4
30629049,7
30630224,1
30630961,1
30636667,5
30638993,4
30639191,1
30646190,4
30646783,3
30648058,3
30648568,5
30650825,4
30651523,4
30657958,1
30658119,7
30658652,3
30660575,5
30661759,5
30662848,3
30663673,7
30664825,7
30667668,4
30667695,1
30668938,1
30671386,1
30671388,4
30671694,4
30672858,1
30673010,7
30673707,4
30674234,3
30675690,7
30675791,1
30677009,4
30677724,1
30677881,3
30678437,7
30678453,5
30678982,1
30679338,4
30680234,4
30681415,4
30682473,3
30682758,7
30682830,1
30684088,4
30684191,0
30684667,4
30685274,5
30686068,5
30687343,8
30687345,5
30687641,3
30687927,5
30688403,4
30688745,1
30691653,7
30692584,1
30693027,3
30693414,7
30693775,0
30694356,1
30695169,7
30695362,1
30696379,1
30697587,3
30699554,7
30701452,7
30701929,7
30702503,7
30703053,1
30703262,1
30703336,7
30704440,3
30704753,7
30704793,1
30705090,7
30705580,4
30705582,4
30705741,0
30706229,0
30708160,8
30708628,6
30708972,1
30710669,5
30712098,4
30712131,7
30712821,0
30713077,3
30713130,7
30713440,1
30713811,7
30713962,7
30714733,3
30715209,0
30715703,3
30715829,1
30716022,3
30716561,4
30716944,4
30717487,0
30721527,3
30722853,1
30722916,7
30723549,1
30723709,3
30724224,7
30724835,4
30726202,1
30727740,4
30728477,7
30729100,7
30731464,5
30734353,4
30735710,5
30735716,7
30735758,5
30737482,7
30742096,5
30742209,1
30742568,4
30742751,1
30743678,1
30743851,1
30747281,1
30747321,1
30749552,7
30753168,5
30754086,4
30755929,7
30758138,1
30758166,1
30759099,4
30759708,8
30759742,8
30759747,8
30759771,8
30759791,8
30759803,8
30759981,8
30760028,8
30760098,8
30760253,7
30760396,8
30760407,8
30760469,1
30760525,1
30760854,8
30760910,8
30766432,3
30768794,1
30770205,1
30771299,3
30774009,1
30774693,4
30775920,4
30777617,7
30777852,7
30778313,4
30781564,5
30782068,4
30782349,7
30782524,5
30782907,7
30783181,1
30783443,4
30783658,4
30785332,4
30785451,8
30785452,8
30786805,1
30788357,6
30788522,4
30789373,4
30790140,0
30792129,8
30795995,1
30796058,5
30797827,3
30800300,3
30802186,1
30802434,1
30802464,5
30803407,1
30803683,7
30803825,4
30803950,1
30808324,7
30809748,7
30813776,4
30814342,3
30814360,7
30818418,3
30818612,4
30819623,5
30820727,1
30821083,4
30821644,7
30824012,5
30824401,7
30824915,4
30825942,1
30826697,7
30833115,1
30837207,3
30838422,4
30839347,5
30840255,7
30841625,7
30846778,7
30846996,1
30847710,1
30856884,5
30858756,1
30859456,3
30860958,4
30864663,3
30865125,7
30867193,7
30867311,3
30868364,1
30872116,1
30873835,7
30876269,7
30878025,4
30879938,7
30881299,7
30882078,3
30885854,7
30886653,1
30886999,7
30889315,7
30890653,4
30891281,7
30891434,5
30893526,1
30894371,1
30895339,7
30898133,4
30898454,3
30901446,4
30903047,4
30903608,4
30904525,4
30905389,4
30906687,3
30907157,1
30907393,3
30907959,5
30911183,1
30911206,3
30912383,7
30913037,4
30913103,4
30913128,4
30913133,4
30913438,4
30913462,4
30914000,0
30915744,4
30915765,4
30915872,1
30915875,3
30915901,1
30916518,5
30916800,1
30916976,1
30917509,4
30919437,7
30919605,4
30919975,6
30922251,1
30922298,1
30923780,3
30925283,6
30930419,7
30931206,1
30936229,7
30936526,3
30936881,3
30937813,1
30938667,1
30939436,1
30940541,3
30940679,4
30941437,1
30941531,5
30941721,1
30942205,4
30942502,4
30943517,4
30943527,7
30944046,5
30944200,7
30944414,1
30944496,7
30944729,3
30946175,7
30947430,4
30948180,3
30948823,7
30948869,7
30949027,4
30950684,5
30952468,7
30953233,5
30953661,1
30954220,1
30956361,1
30956428,5
30957481,1
30957618,3
30957637,4
30957852,4
30958477,0
30958618,4
30959231,4
30959235,7
30959341,3
30959563,7
30959616,3
30959794,1
30959798,1
30959915,7
30960000,4
30960125,3
30960169,4
30960303,4
30960435,3
30960736,4
30960973,4
30961010,7
30961025,3
30961280,0
30961282,7
30961287,4
30961289,4
30961302,0
30961411,3
30961453,4
30962702,7
30963388,7
30963442,1
30963629,4
30964576,4
30964720,4
30964733,1
30964901,4
30965330,7
30966435,7
30967118,7
30967781,3
30968095,7
30969347,7
30970387,4
30970643,7
30970737,4
30971259,3
30972818,3
30973052,7
30973910,7
30974411,3
30974661,4
30974792,3
30975134,7
30975629,3
30976362,7
30977044,7
30977241,4
30977572,5
30977952,6
30978729,7
30978748,4
30978919,7
30979582,3
30979910,3
30980205,7
30980251,5
30980709,1
30980833,1
30981124,4
30981997,7
30983407,5
30983712,1
30983756,7
30983808,1
30984154,7
30986278,5
30986541,1
30987909,3
30988672,5
30989330,1
30990787,5
30990965,7
30991441,1
30992479,5
30994604,3
30998555,1
30999090,5
31002804,4
31003164,4
31003425,1
31003462,0
31003660,3
31003682,7
31003908,0
31003997,7
31004183,5
31004355,3
31005084,4
31006137,4
31006467,7
31006927,7
31007044,7
31007751,7
31008356,7
31008770,1
31009685,3
31009799,3
31009957,5
31010530,7
31010758,7
31011759,3
31012110,7
31012434,7
31012497,4
31012811,1
31014022,1
31014357,4
31015658,7
31015706,1
31016957,1
31018955,4
31019015,5
31019020,4
31019303,1
31019772,7
31020723,1
31021470,1
31022555,3
31023385,3
31023537,7
31023641,4
31024049,1
31024139,3
31024559,4
31024797,1
31025055,5
31025462,7
31025662,7
31026701,1
31027162,1
31027275,4
31027303,1
31027514,3
31028166,0
31028440,7
31029240,1
31030323,1
31031273,7
31031432,3
31031599,7
31031973,1
31032136,1
31032274,7
31032499,1
31032508,4
31032861,1
31032978,1
31033028,1
31033357,1
31034565,1
31034589,5
31035482,1
31035530,7
31036062,7
31036065,7
31036440,3
31036853,7
31036939,1
31036945,4
31036970,1
31037143,1
31040223,7
31040931,8
31042039,1
31042373,4
31042436,4
31044739,4
31045113,1
31046114,4
31046216,7
31046217,4
31046397,5
31046906,4
31047436,1
31047444,7
31047850,3
31048069,7
31048268,7
31048587,1
31048656,3
31048966,3
31049214,5
31049315,1
31049325,1
31049613,3
31049757,7
31049779,5
31049875,7
31050553,6
31050901,1
31051478,7
31051973,3
31052185,7
31052200,3
31052423,5
31052801,1
31054036,1
31054920,1
31055651,7
31056019,1
31056073,6
31056226,7
31056530,4
31057043,7
31058387,5
31058542,1
31059970,6
31060735,1
31060889,1
31060972,1
31060974,7
31061598,3
31061699,3
31062613,5
31062702,1
31063411,1
31063671,7
31063849,1
31063962,4
31064418,1
31065213,7
31065662,7
31065697,7
31065739,7
31065849,7
31066829,7
31066890,5
31066937,6
31072405,1
31072520,1
31074991,3
31075511,0
31076290,7
31081986,5
31082807,3
31082857,3
31083342,7
31083422,1
31084673,3
31084863,3
31084995,3
31085786,5
31086032,7
31086654,1
31089864,4
31091216,5
31092269,1
31096114,4
31097441,3
31098847,1
31099268,7
31102564,1
31102640,7
31102916,7
31103165,1
31104042,4
31104081,7
31104232,7
31104356,5
31104928,1
31105276,1
31105549,4
31106116,6
31106545,1
31107181,7
31107333,7
31107623,7
31107870,5
31109550,5
31109920,1
31111974,3
31112234,1
31112753,7
31112798,7
31112936,1
31113071,1
31115403,6
31115593,7
31115843,5
31115903,7
31117125,5
31117245,5
31117355,6
31117363,7
31118145,4
31118238,3
31118629,7
31119115,1
31119160,7
31119533,7
31124961,1
31126402,1
31126473,4
31127146,5
31127179,7
31127746,7
31128579,1
31129766,5
31130495,4
31130950,1
31130971,7
31131567,7
31134082,1
31134197,7
31135496,5
31137439,7
31138244,3
31138296,4
31138518,1
31138855,7
31139709,1
31140848,1
31141651,7
31143012,7
31144089,5
31144826,3
31145169,3
31145453,3
31145563,1
31146084,8
31147368,3
31147697,1
31148309,7
31149254,7
31149309,3
31149684,3
31149735,7
31150109,1
31150278,1
31151118,5
31151305,7
31151879,7
31152443,3
31153120,1
31153265,1
31155542,1
31155914,1
31157271,7
31157714,7
31158439,5
31158698,1
31163466,3
31166013,1
31166714,7
31167437,7
31167537,7
31167822,4
31168494,1
31170357,7
31172396,7
31173237,4
31174790,7
31175699,7
31177322,1
31177984,3
31179576,7
31181739,4
31182325,7
31183272,7
31184198,1
31184644,4
31185985,3
31187161,1
31187512,4
31189387,4
31189394,1
31189899,5
31190517,1
31193710,3
31194398,7
31195200,7
31195596,0
31196765,1
31196812,4
31197229,7
31197456,4
31198422,1
31198444,3
31198883,7
31199201,3
31199433,7
31200124,1
31200747,1
31201260,6
31201409,3
31201599,1
31201760,5
31202517,5
31203302,3
31203331,4
31203696,0
31204113,7
31204181,7
31204185,1
31204199,3
31204227,3
31204363,1
31204466,0
31204472,3
31204507,4
31204597,7
31204789,4
31205193,0
31205218,4
31205244,3
31205274,4
31205400,3
31205431,4
31205460,7
31205603,7
31205615,3
31205679,7
31205835,4
31205885,1
31205903,3
31205986,1
31205991,4
31206117,3
31206171,4
31206177,4
31206255,7
31206359,3
31206362,7
31206406,4
31206412,3
31206429,4
31206508,7
31206532,7
31206626,0
31206644,7
31206719,3
31206730,4
31206737,7
31206742,3
31206758,4
31206764,4
31206770,7
31206808,7
31206817,0
31206853,4
31206927,0
31206938,7
31206945,3
31206954,4
31207003,1
31207033,4
31207155,3
31207164,3
31207218,3
31207230,7
31207232,3
31207329,7
31207337,4
31207369,7
31207380,4
31207418,4
31207420,3
31207763,4
31207765,4
31207799,4
31207993,0
31208166,4
31208402,7
31208450,0
31208524,4
31208670,3
31208759,4
31208810,1
31208990,7
31209820,4
31210051,7
31210160,7
31210322,3
31210579,4
31210944,1
31211708,4
31211848,1
31213303,0
31213388,7
31213595,7
31213934,7
31213984,1
31214251,4
31214435,7
31214603,1
31214849,5
31215036,6
31215420,3
31215463,3
31215474,1
31215597,6
31215611,7
31215617,4
31215684,3
31215710,3
31215763,0
31215801,4
31215858,0
31215931,4
31216042,3
31216075,7
31216272,7
31216404,7
31216534,3
31216859,4
31216920,4
31217103,4
31217314,4
31217407,7
31217669,4
31217697,1
31217707,1
31218399,3
31218801,4
31219009,1
31219028,1
31219137,1
31219138,7
31219336,7
31219492,7
31219634,1
31220996,1
31221894,1
31221968,1
31223346,3
31223889,4
31223939,1
31224242,0
31224267,3
31224534,5
31224604,3
31224727,5
31224944,3
31225022,7
31225255,7
31225471,7
31225476,1
31225482,7
31225757,1
31225818,1
31225921,7
31225994,7
31226021,5
31226125,0
31226257,7
31226292,4
31226298,3
31226537,5
31226587,4
31226700,4
31226720,7
31226776,7
31226784,3
31226812,1
31226817,7
31226820,1
31226841,1
31226871,3
31226934,7
31226990,6
31227032,7
31227226,7
31227820,1
31228311,5
31229482,0
31231554,5
31231632,5
31232325,3
31232888,5
31233486,3
31233991,7
31235740,5
31236680,5
31237159,7
31237434,7
31238586,7
31238635,7
31238658,5
31239039,1
31239133,7
31239313,1
31239714,7
31240070,1
31240422,4
31240768,3
31240864,7
31240975,5
31240999,4
31241150,1
31242093,7
31242937,7
31243648,5
31243797,3
31245078,1
31245840,1
31247480,5
31247670,7
31247730,1
31248017,1
31248448,1
31248456,4
31249302,7
31250444,7
31250848,3
31252207,7
31252910,4
31253550,1
31253633,7
31254145,1
31254302,3
31256277,3
31256381,7
31257005,3
31257206,7
31257708,7
31257874,7
31257910,1
31258792,7
31258940,5
31259151,1
31259223,1
31259914,4
31259934,4
31260294,5
31260775,7
31260990,3
31262663,7
31263544,3
31263590,3
31263735,7
31263760,3
31265665,4
31266551,3
31266998,3
31268445,3
31271381,1
31272842,1
31273430,3
31273500,4
31274932,1
31275401,4
31276956,4
31277492,1
31277505,1
31278407,4
31278637,1
31278837,7
31278918,7
31279792,7
31282020,3
31282286,1
31282497,7
31282585,1
31282941,1
31283847,4
31283991,4
31284542,7
31284803,4
31284931,1
31284971,5
31285327,1
31286385,4
31286505,1
31287377,1
31288710,3
31290570,5
31291732,1
31293458,0
31293464,4
31293473,3
31293530,4
31293541,4
31293633,0
31293650,7
31293665,4
31293693,0
31294501,7
31295465,5
31296890,4
31297572,1
31300121,4
31301107,1
31301440,3
31302237,1
31303012,3
31303275,1
31303545,7
31305447,7
31305760,4
31305972,4
31306341,4
31306435,1
31309156,3
31309401,3
31309448,7
31310973,7
31311377,1
31313078,7
31313261,7
31314236,1
31315246,1
31315478,3
31315491,4
31315848,7
31316051,4
31316377,3
31316673,1
31317316,7
31321367,4
31322527,1
31323873,7
31324005,1
31324502,7
31325145,1
31326424,1
31327833,4
31328027,0
31328080,4
31329057,1
31331125,1
31331370,7
31332310,7
31333792,4
31333841,5
31333856,4
31335094,7
31335699,0
31335953,7
31337623,7
31338104,1
31338678,7
31339971,7
31344542,4
31345090,4
31346129,1
31347103,7
31347426,1
31347506,1
31349179,4
31350627,7
31355052,4
31355439,5
31356950,5
31357575,1
31358029,7
31358764,5
31358871,1
31359073,0
31359558,4
31359606,7
31360818,1
31360870,4
31360873,4
31362537,1
31363506,7
31364183,4
31365842,3
31366173,4
31366326,5
31366518,4
31366531,1
31367501,7
31367803,1
31371297,3
31372005,1
31374832,7
31375508,7
31376090,5
31376222,1
31381073,4
31381405,1
31382003,5
31383460,4
31384924,1
31385032,1
31385062,3
31386622,7
31389068,3
31389303,5
31389963,7
31390129,7
31390736,1
31391949,0
31391971,4
31392406,0
31393483,0
31393820,7
31394685,1
31398033,4
31398843,5
31398955,1
31399755,7
31399987,4
31400531,1
31402476,4
31404596,1
31404749,7
31407813,3
31408378,1
31410771,7
31412452,4
31412959,7
31413613,3
31414217,1
31414634,1
31416551,5
31416712,5
31416803,5
31416989,4
31418579,4
31420176,3
31427565,3
31428631,7
31428635,3
31429145,7
31431371,5
31431667,7
31438757,5
31438777,1
31439996,1
31440204,4
31443557,7
31443766,3
31444610,3
31444635,7
31446188,0
31446462,7
31450158,0
31451403,7
31458946,5
31462758,1
31463734,5
31463738,5
31464511,4
31464921,1
31466497,1
31467370,1
31467641,7
31470580,5
31472824,5
31472954,3
31473417,5
31475601,1
31476525,7
31476992,3
31479154,4
31479921,4
31480298,1
31480731,1
31481191,5
31493092,7
31498887,1
31501746,1
31502330,4
31504017,7
31507372,7
31508458,5
31508498,5
31509674,1
31513778,5
31514175,7
31514527,5
31514617,7
31518943,1
31526095,7
31533410,1
31535977,3
31542209,1
31542918,5
31545083,3
31545872,7
31546674,4
31547294,1
31547795,0
31548043,5
31551147,1
31553212,1
31553297,7
31553556,5
31553869,7
31557178,1
31557182,5
31559992,3
31561365,7
31561866,7
31562992,5
31573727,7
31574710,3
31574749,4
31574805,1
31575880,5
31576255,7
31576622,1
31576849,5
31578452,7
31578574,4
31585051,1
31586006,7
31586464,7
31589039,3
31589444,1
31591008,1
31591113,5
31592510,3
31593364,7
31593512,3
31597475,7
31600619,1
31604527,7
31604742,7
31605022,1
31606941,5
31607662,1
31608111,7
31608123,5
31608259,5
31610493,4
31610602,1
31610864,7
31611021,4
31611094,7
31611324,7
31614116,3
31614228,4
31614744,7
31614852,1
31617798,7
31618384,7
31618711,4
31619631,7
31620444,4
31620895,5
31620948,4
31620996,5
31621616,6
31621960,3
31621966,4
31625311,7
31626149,1
31626747,3
31627010,4
31628941,7
31637209,4
31642677,7
31645757,4
31645962,4
31646226,4
31647145,4
31648692,1
31649255,7
31650168,4
31650257,7
31650428,7
31650470,0
31650894,4
31651203,7
31653912,1
31654016,1
31654029,7
31655067,3
31655116,7
31655131,4
31656416,3
31658893,1
31659776,3
31661239,7
31662595,4
31662682,7
31662831,5
31663686,1
31664522,1
31665172,1
31665401,7
31665868,5
31670453,5
31670557,1
31670749,5
31670837,7
31670879,1
31670898,7
31671300,5
31671675,1
31671951,5
31671975,5
31672205,4
31672416,7
31673926,7
31674244,1
31676214,1
31678701,1
31679014,5
31679511,4
31683405,4
31684195,3
31684692,7
31685645,7
