userid,departmentid
29333280,21761623
27144254,25160977
32523214,26533526
25159721,24649200
26548397,24745507
27085176,21631329
22163824,13139574
18669393,18669394
27832648,22922543
26648270,17670711
21399292,13972666
27120020,21759948
33404773,33419533
17655943,17657506
25372712,28442553
26540253,25153011
25254829,25153011
32511955,27243820
26542113,26542114
21812820,17571197
25160914,25161460
24126204,24149902
21847413,21615463
28476192,23762219
23839143,17002381
21841536,21841537
27238889,24131436
17156165,24430900
26614201,25160065
26530099,25160065
26637915,26639628
28733008,21183872
27447448,21531106
21278450,4805623
33395999,4725556
25644254,13886863
32519294,26640816
26582983,26582984
21285774,23241634
28370485,23852844
26346323,21526433
27245396,26549476
27068858,26545918
27244135,17156430
32938551,30639358
27541846,28531592
28432861,54043872
32859294,26940498
29131120,11430783
29289709,29408250
21861237,56178458
26507337,26556705
27591802,28581030
21793686,21320420
32861189,32861881
32176674,32931475
27068208,25160798
21723230,21723231
26963617,26556884
17607931,22074179
21847405,22860534
28775686,21863248
27187522,25165286
33409180,22244589
21636543,21720400
26532176,21720400
21841242,21841243
21594826,21594827
21847299,21843921
32605444,52677969
26571628,22354452
24147469,17587284
28766235,23361133
32671189,7544736
26340099,52677783
25442804,52678289
29131852,29131853
25239356,25610645
21846971,22861234
27129777,54144416
27158682,24001468
26569747,27956918
32522906,28761470
27344470,30577993
27191500,17346707
27131641,21814076
22941570,29810934
26457183,54127575
21762982,25162331
24195318,13635592
26965463,26965464
25614387,21887030
27073591,24975611
24269460,24269461
27059497,27181349
25203154,13908755
26924307,29433004
27112170,52038422
26642742,28697475
32307227,21587460
25152983,19290740
27122749,3445004
27101819,21852240
21284918,25162131
22191279,11983897
21852475,57565311
26539568,21346638
26094287,26548333
25304666,26648285
27369257,25165058
25664573,19290740
28538887,13887418
33000747,29242839
26539104,15387789
32999876,7863065
32998458,23811304
24433507,24441945
27163169,26809734
21838552,21873744
21773372,21308114
25296221,5188181
27195934,19876057
27145673,27145674
27803014,27349597
24442298,19633575
27191876,21843196
27224617,26494325
25715314,24307058
27102900,26542042
32147989,25151944
21862418,25152152
26635676,17200565
24157282,3631741
21314161,19290740
21807219,25152152
31226934,23603578
29898662,28548945
3386694,15690693
2474276,52678218
1817033,26640146
7525694,17818576
4769978,10779301
4751486,21307688
5235244,52081731
5234833,15137018
5242420,58290498
5242067,5237230
5240887,30161307
5229737,5238003
5228945,14837569
5228031,52081731
5220129,2656549
5211908,4858672
5208700,15136635
12302714,59218
9496399,26385160
10080487,25852110
53613458,13635595
51677232,21843013
52304557,7997597
50647876,13887196
50989607,50989608
61195534,14781139
22625553,24045468
28743991,21842335
25441037,25441521
4736983,22918271
5228618,10772479
5225721,6785579
5189579,116943
53129453,14763384
58655015,10769249
60257799,3793438
60355479,5237530
16862972,58380298
24647620,24647621
25163744,30671985
26647983,27694027
26542295,21292678
29384422,21852719
3113794,22860534
4746999,26484379
5235658,58290534
5241052,10772201
5238916,10780115
5228159,10772477
5233402,5226816
5205382,13635595
5191929,52976367
5182959,5229266
12989559,21301099
51499942,10779294
59763656,17657330
5241292,52072236
5165288,5236841
520961,21833947
25650065,26534155
5239528,51627809
61179410,24285459
15394442,1096346
27088222,21333547
31778893,26528626
32859841,32959471
30956575,21757648
726185,23360646
8002213,26549421
5208357,1322485
5196232,13005280
5184195,4139031
31781219,26491667
5239770,14763289
5242557,25343882
14220849,21727747
59197307,26632382
26652961,17655503
25423347,52678286
2151573,23360646
1568135,27766298
7527967,51337306
8237226,21852881
5714185,24285459
4891787,50342908
4731455,18037911
5236770,1819130
5242791,10780182
5240039,14763382
5239709,10780247
5230502,5235275
5233007,13887196
5232824,5234603
5220555,58290479
5213884,52081731
5203903,14424284
5189633,5236841
5181788,52072433
5169056,10772198
5153920,26615179
11011716,10779304
13848785,27075245
13421716,21841245
51018358,24646660
58407651,17655379
22778985,22778986
22749283,22778986
21717881,21717882
5969639,8077451
5240583,5240584
5227462,10780274
5204357,15167944
5179536,14819120
12229587,26538075
53965867,61195507
55796578,24642718
60060403,21381286
60763928,57878382
525243,29143965
5230230,56233881
1621899,28422302
4729476,18037911
5220377,5227052
65417123,28767364
65594321,65594322
27092880,16801086
30311676,25151944
5229463,2287814
5219199,5228097
5212334,7708545
5161397,23360596
10558885,25162111
15035247,4933858
15490419,23074801
12993923,21246057
52325737,10778976
52188797,15297921
27010635,27233682
3778435,26316515
21832614,23995417
5214055,5233603
5144766,12452227
65204814,27089286
65594320,29188188
3391452,2523040
6497550,25163087
5240998,5240999
5239806,10780021
5208701,18037911
66094527,25163663
4157047,26484067
5183342,7007349
9499256,1004698
51698870,28825326
60621577,19247796
21282515,19800963
5229849,5234993
5221414,13949903
5197026,18037911
65154586,17657330
4732083,18037911
5229082,14763282
27192432,21531782
27055060,67002550
4747100,33413609
5240259,15188958
5171636,13635592
5159698,27728118
66176316,876052
64075417,9998278
64024146,25128032
31125342,27403410
5181114,32925014
58455039,24646511
65380277,1453858
25151396,25151397
7537807,26965464
5227677,10780171
64711454,24866136
11594261,52638967
8772082,13635593
26893588,13635594
64534014,2926080
1597736,27233682
57428381,5228953
996615,22693904
31084223,28491462
4036493,21576520
5239238,14763282
5225253,27134211
5233992,59818293
5172778,10780168
28410373,21843670
65594222,21835404
5238864,10772287
4719399,21375704
58618137,24649324
66099811,21175031
5171462,10769249
5171987,10780238
25955901,21720047
4719637,29474843
32555719,25053735
5240209,56178483
5187805,13164993
15198662,55698631
62472864,13016247
4726381,31351454
5227559,59818289
5159583,25879547
5221625,10780268
21769398,24821645
17654355,17657472
32159147,21861313
26549907,28699835
25369112,26630541
24430488,24378714
17149012,17156978
17564203,54866835
27073227,26542639
21845394,24414400
21636926,24315007
21813783,21863361
24430353,53977028
32618662,23124622
17661704,29170095
21637016,21637979
26688922,210420
26622406,21640509
27140262,27235836
27110137,24148544
32966535,32989200
21303478,25161076
25152522,17002381
26499989,22773265
27395505,29784263
22799648,27376304
24416658,3495160
24647012,24148534
22273333,22273334
27239566,17564373
24362300,14812379
17684289,25165417
29305711,21304189
26643587,29242839
27069462,25160819
21301868,23241634
21615610,24147815
17734880,25160684
21760844,21840618
27023766,9485963
21759198,52678279
32861122,32861123
27079084,27330741
28424661,28425191
24432260,24432636
27088446,21845186
26618087,17656485
21293567,4756587
21313078,25162558
24430326,21840634
32972375,26929147
21818855,11430783
21824098,22861438
27110195,21852627
27661065,14965037
32767911,32767912
24347087,56758299
26907407,21535942
25152103,30668188
32860231,32952045
26187887,28452331
32861292,32861606
27000108,26528110
27598620,7988878
33326053,26504240
26621159,28767364
21846524,31407064
27121340,26929271
28295044,52426574
21862600,25642116
21840235,21853174
21840882,17587284
24431011,24130119
27710460,13815559
27012719,24255269
25161764,25163766
23351347,25162631
27016022,15050269
21312319,24734514
29114136,21519179
25650636,26541404
28462650,21720882
25415782,22188088
32757314,27801553
18054617,13635592
28376957,13635592
26622017,22904326
25151784,30990242
25151598,25151599
24896400,19247796
21247823,19247796
28392348,19247796
33028644,19247796
26509075,26535401
21846599,21835210
26951660,25152406
33408615,26617504
32974432,23620844
21847014,26555790
33409593,21583699
25299414,24096634
24442280,24442342
32864951,61951604
21285105,25161188
26538058,27026931
25202503,6290188
21730104,21730105
25153151,25162631
26641292,21755542
24433883,27736426
21769115,29801521
25217508,29208207
32561715,28807394
26917322,23796268
24432572,24431346
28438336,21323777
21302785,25143938
24429364,15387817
27174401,24409455
27711687,21847878
21293647,25161013
21808472,21862797
26415830,23721823
25165059,25158711
24376564,56749838
26549056,22354452
27007813,26539134
27129749,21840089
26074701,26640146
22878633,25165058
28945342,30027801
26585783,25151944
27181016,25151944
23726852,25163460
7765010,59247848
5237009,27436179
5234790,59218
5242201,13887196
5240874,55204105
5230006,2265074
5228599,57629694
5204979,17655292
5209720,5240885
5154271,5202095
5148359,1275628
5151554,17656079
15191957,5242851
12993926,21139721
51601759,25152572
52413233,25163802
50549240,26755155
57309236,25151018
60708799,52638961
59224964,8561112
66308957,25150280
17655663,19247796
21822278,21843680
28434426,61065344
25642391,59247866
30550385,26491667
5677286,30992406
5230044,10758904
5214978,26371680
9768964,13635594
13334982,21323777
22519498,23794588
28356296,21781434
28955966,21633816
26586892,26586893
29410678,27330741
3769299,66107719
1604270,21852719
7815636,28684314
8149184,21313839
7214638,21300125
4738575,21838329
4731786,52678221
5236439,5240732
5241241,21561250
5230117,14837931
5227111,66676983
5158942,10772018
52413238,22356505
12437932,21852869
54080922,28440787
5229643,14763682
4736412,21821055
5227567,14819183
25404842,21843439
33419722,33419531
28513003,23839712
27006810,26490110
30087538,24647557
2497558,33474985
6385274,24646460
12381277,58450795
66093368,66107719
925314,26585467
12981205,26554549
5220843,10771483
62794749,14763365
26495945,25160724
5231473,5230386
4742942,26555790
5235343,10780372
5215616,1743541
27245176,21730203
25658650,26484379
21887700,4537269
24441091,17156783
25160750,17734743
25146857,24649324
26585023,26643332
25197905,26552107
30109319,26549484
2459564,32966587
7862210,22179691
6429270,26640146
5322214,65204971
4725594,25879547
5234867,2846865
5242304,5237021
5239983,14758839
5230320,10779909
5220106,10769009
5220076,30960974
5224815,5224986
5223908,10779915
5215885,29218304
5215033,5242372
5205713,10779292
5208697,5236961
15214725,21843550
15649071,7179864
13758278,21805778
14220861,12624565
54000306,13887196
57075944,25161392
56148714,23755042
54552505,10779286
62415502,26641848
27125750,26648076
2457111,21730034
4751507,59247869
5241636,8077451
5212354,52072383
5167263,5212715
52347189,15297921
57426315,26644722
55632934,21821055
56391505,17660432
54918484,26540537
62534070,17657330
32008670,21876808
31263544,27118159
3701845,26646779
1840643,1840644
17326,14767934
6184315,66107719
5241878,14763367
62039897,32861868
62330000,59868328
21301154,4746354
55011284,17661663
28820194,59574745
7918462,31026702
6407784,28957085
5241406,5754847
5239941,14763372
5230127,14763367
5205562,10780238
5145611,5242364
11583295,21861097
53593218,31930750
25430445,28561792
5235963,14763382
5178785,5237912
56396435,26755155
25312216,29199377
21862211,21302159
17582814,13635592
5228303,31042361
5171556,64112060
1906030,29311259
67102730,24646716
25353459,24307058
2176116,28531592
5287639,5287640
5227111,13630715
5198525,5228097
5151495,18037911
10584435,16809377
26957466,26536437
4737011,21582685
5208633,1819130
13989262,26554849
26631325,64953126
25291893,19876045
26907727,26534397
52144240,17657187
26952547,25152408
12215558,10779993
10544493,26707929
5206231,32861216
26871475,21381286
27006892,22911275
25429112,26646046
1098574,28518453
5263110,59818295
27061678,26521156
27427731,19876045
26963189,28752198
5192123,10780243
53728287,21720896
5233908,55958840
3995132,26541779
59005270,17742705
29388049,32861881
26533998,26533999
27190116,27190117
5240705,5240706
5219904,2839914
15028878,23839759
2076201,33419645
64146602,21854122
27219048,27219049
21769490,30127586
27243897,52678221
24407919,53977028
21313003,25160375
